GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
11/15/2021,22100208,Final,1610612757,1610612761,2021,1610612757,118,0.561,0.714,0.444,25,39,1610612761,113,0.461,0.889,0.455,20,39,1
11/15/2021,22100209,Final,1610612747,1610612741,2021,1610612747,103,0.456,0.806,0.188,19,43,1610612741,121,0.551,0.727,0.441,31,36,0
11/14/2021,22100192,Final,1610612747,1610612759,2021,1610612747,114,0.518,0.765,0.484,28,46,1610612759,106,0.444,0.667,0.444,28,43,1
11/14/2021,22100193,Final,1610612737,1610612749,2021,1610612737,120,0.485,0.846,0.429,21,51,1610612749,100,0.452,0.625,0.341,24,30,1
11/14/2021,22100194,Final,1610612766,1610612744,2021,1610612766,106,0.477,0.667,0.389,23,39,1610612744,102,0.422,0.68,0.231,31,49,1
11/14/2021,22100195,Final,1610612745,1610612756,2021,1610612745,89,0.412,0.667,0.219,19,48,1610612756,115,0.433,0.85,0.35,19,52,0
11/14/2021,22100196,Final,1610612760,1610612751,2021,1610612760,96,0.4,0.909,0.311,20,44,1610612751,120,0.5,0.952,0.419,31,44,0
11/14/2021,22100197,Final,1610612743,1610612757,2021,1610612743,124,0.522,0.786,0.475,29,49,1610612757,95,0.438,0.923,0.333,22,36,1
11/14/2021,22100198,Final,1610612746,1610612741,2021,1610612746,90,0.358,1,0.324,16,44,1610612741,100,0.442,0.929,0.379,19,45,0
11/13/2021,22100185,Final,1610612762,1610612748,2021,1610612762,105,0.412,0.72,0.321,23,38,1610612748,111,0.494,0.875,0.394,23,48,0
11/13/2021,22100186,Final,1610612754,1610612755,2021,1610612754,118,0.573,0.667,0.5,33,37,1610612755,113,0.427,0.862,0.522,16,46,1
11/13/2021,22100187,Final,1610612753,1610612764,2021,1610612753,92,0.337,0.85,0.325,21,44,1610612764,104,0.5,0.8,0.343,29,48,0
11/13/2021,22100188,Final,1610612740,1610612763,2021,1610612740,112,0.481,0.88,0.483,29,37,1610612763,101,0.432,0.81,0.333,21,39,1
11/13/2021,22100189,Final,1610612761,1610612765,2021,1610612761,121,0.506,0.645,0.382,21,39,1610612765,127,0.544,0.867,0.429,34,34,0
11/13/2021,22100190,Final,1610612739,1610612738,2021,1610612739,91,0.383,0.864,0.263,17,39,1610612738,89,0.423,0.944,0.261,20,47,1
11/13/2021,22100191,Final,1610612746,1610612750,2021,1610612746,129,0.535,0.778,0.4,35,57,1610612750,102,0.392,0.688,0.306,25,41,1
11/12/2021,22100174,Final,1610612766,1610612752,2021,1610612766,104,0.433,0.667,0.278,25,49,1610612752,96,0.387,0.611,0.371,17,51,1
11/12/2021,22100175,Final,1610612738,1610612749,2021,1610612738,122,0.49,0.889,0.293,22,53,1610612749,113,0.449,0.818,0.34,23,39,1
11/12/2021,22100176,Final,1610612739,1610612765,2021,1610612739,98,0.476,0.667,0.341,27,40,1610612765,78,0.367,0.846,0.3,18,43,1
11/12/2021,22100177,Final,1610612745,1610612757,2021,1610612745,92,0.4,0.63,0.219,13,49,1610612757,104,0.391,0.806,0.306,21,52,0
11/12/2021,22100178,Final,1610612763,1610612756,2021,1610612763,94,0.378,0.565,0.212,19,59,1610612756,119,0.489,1,0.486,28,46,0
11/12/2021,22100179,Final,1610612740,1610612751,2021,1610612740,112,0.489,0.813,0.406,26,43,1610612751,120,0.5,0.741,0.529,27,34,0
11/12/2021,22100180,Final,1610612760,1610612758,2021,1610612760,105,0.424,0.733,0.333,13,52,1610612758,103,0.4,0.765,0.341,20,49,1
11/12/2021,22100181,Final,1610612759,1610612742,2021,1610612759,109,0.488,0.7,0.433,30,41,1610612742,123,0.46,0.684,0.4,30,48,0
11/12/2021,22100182,Final,1610612743,1610612737,2021,1610612743,105,0.444,0.75,0.286,26,49,1610612737,96,0.409,0.714,0.179,20,50,1
11/12/2021,22100183,Final,1610612744,1610612741,2021,1610612744,119,0.484,0.875,0.326,27,47,1610612741,93,0.436,0.773,0.296,18,38,1
11/12/2021,22100184,Final,1610612747,1610612750,2021,1610612747,83,0.354,0.8,0.22,17,44,1610612750,107,0.457,0.75,0.324,24,54,0
11/11/2021,22100171,Final,1610612755,1610612761,2021,1610612755,109,0.455,0.947,0.324,29,39,1610612761,115,0.438,1,0.424,25,47,0
11/11/2021,22100172,Final,1610612762,1610612754,2021,1610612762,100,0.47,0.565,0.281,22,37,1610612754,111,0.448,0.737,0.355,19,53,0
11/11/2021,22100173,Final,1610612746,1610612748,2021,1610612746,112,0.473,0.882,0.297,20,42,1610612748,109,0.443,0.824,0.22,18,50,1
11/10/2021,22100158,Final,1610612739,1610612764,2021,1610612739,94,0.461,0.714,0.29,21,40,1610612764,97,0.417,1,0.357,25,49,0
11/10/2021,22100159,Final,1610612753,1610612751,2021,1610612753,90,0.38,0.667,0.121,19,49,1610612751,123,0.505,0.882,0.432,29,49,0
11/10/2021,22100160,Final,1610612738,1610612761,2021,1610612738,104,0.447,0.667,0.345,21,44,1610612761,88,0.429,0.842,0.24,20,41,1
11/10/2021,22100161,Final,1610612752,1610612749,2021,1610612752,100,0.434,0.706,0.432,19,38,1610612749,112,0.444,0.667,0.52,29,50,0
11/10/2021,22100162,Final,1610612745,1610612765,2021,1610612745,104,0.427,0.647,0.353,17,42,1610612765,112,0.433,0.667,0.333,23,49,0
11/10/2021,22100163,Final,1610612741,1610612742,2021,1610612741,117,0.506,0.857,0.484,26,46,1610612742,107,0.458,0.792,0.364,23,43,1
11/10/2021,22100164,Final,1610612763,1610612766,2021,1610612763,108,0.421,0.6,0.237,27,57,1610612766,118,0.456,0.875,0.417,32,49,0
11/10/2021,22100165,Final,1610612740,1610612760,2021,1610612740,100,0.351,0.719,0.257,24,50,1610612760,108,0.425,0.8,0.294,23,56,0
11/10/2021,22100166,Final,1610612759,1610612758,2021,1610612759,136,0.533,0.645,0.563,34,43,1610612758,117,0.516,0.813,0.278,20,44,1
11/10/2021,22100167,Final,1610612743,1610612754,2021,1610612743,101,0.429,0.85,0.4,19,39,1610612754,98,0.476,0.636,0.355,22,48,1
11/10/2021,22100168,Final,1610612756,1610612757,2021,1610612756,119,0.521,0.833,0.393,27,39,1610612757,109,0.484,0.875,0.233,24,46,1
11/10/2021,22100169,Final,1610612744,1610612750,2021,1610612744,123,0.471,0.8,0.275,23,53,1610612750,110,0.411,0.75,0.386,30,40,1
11/10/2021,22100170,Final,1610612747,1610612748,2021,1610612747,120,0.5,0.625,0.474,26,50,1610612748,117,0.417,0.771,0.27,26,47,1
11/9/2021,22100155,Final,1610612755,1610612749,2021,1610612755,109,0.408,0.917,0.326,21,46,1610612749,118,0.463,0.714,0.385,21,52,0
11/9/2021,22100156,Final,1610612762,1610612737,2021,1610612762,110,0.506,0.813,0.395,21,44,1610612737,98,0.435,0.6,0.514,22,32,1
11/9/2021,22100157,Final,1610612746,1610612757,2021,1610612746,117,0.518,0.684,0.533,25,43,1610612757,109,0.473,0.75,0.378,29,43,1
11/8/2021,22100147,Final,1610612755,1610612752,2021,1610612755,96,0.385,0.813,0.325,20,47,1610612752,103,0.44,0.769,0.325,25,55,0
11/8/2021,22100148,Final,1610612741,1610612751,2021,1610612741,118,0.469,0.85,0.29,21,56,1610612751,95,0.395,0.842,0.333,19,42,1
11/8/2021,22100149,Final,1610612763,1610612750,2021,1610612763,125,0.5,0.846,0.393,28,51,1610612750,118,0.423,0.826,0.378,23,45,1
11/8/2021,22100150,Final,1610612742,1610612740,2021,1610612742,108,0.506,0.615,0.4,27,46,1610612740,92,0.425,0.818,0.265,27,39,1
11/8/2021,22100151,Final,1610612743,1610612748,2021,1610612743,113,0.462,0.708,0.293,28,49,1610612748,96,0.397,0.84,0.361,22,37,1
11/8/2021,22100152,Final,1610612744,1610612737,2021,1610612744,127,0.478,0.955,0.409,31,39,1610612737,113,0.463,0.769,0.395,21,35,1
11/8/2021,22100153,Final,1610612758,1610612756,2021,1610612758,104,0.451,0.769,0.417,18,46,1610612756,109,0.473,0.818,0.4,28,38,0
11/8/2021,22100154,Final,1610612747,1610612766,2021,1610612747,126,0.484,0.714,0.406,30,51,1610612766,123,0.434,0.821,0.333,23,55,1
11/7/2021,22100139,Final,1610612761,1610612751,2021,1610612761,103,0.471,0.778,0.233,23,35,1610612751,116,0.513,0.85,0.447,29,48,0
11/7/2021,22100140,Final,1610612752,1610612739,2021,1610612752,109,0.459,0.917,0.29,21,32,1610612739,126,0.544,0.818,0.543,31,48,0
11/7/2021,22100141,Final,1610612753,1610612762,2021,1610612753,107,0.494,0.818,0.375,24,39,1610612762,100,0.382,0.828,0.19,21,50,1
11/7/2021,22100142,Final,1610612764,1610612749,2021,1610612764,101,0.506,0.615,0.407,24,42,1610612749,94,0.394,0.556,0.278,17,49,1
11/7/2021,22100143,Final,1610612758,1610612754,2021,1610612758,91,0.369,0.864,0.294,20,33,1610612754,94,0.446,0.778,0.24,13,54,0
11/7/2021,22100144,Final,1610612760,1610612759,2021,1610612760,99,0.372,0.85,0.286,21,57,1610612759,94,0.41,0.667,0.2,29,46,1
11/7/2021,22100145,Final,1610612744,1610612745,2021,1610612744,120,0.518,0.85,0.326,31,41,1610612745,107,0.456,0.676,0.303,17,42,1
11/7/2021,22100146,Final,1610612746,1610612766,2021,1610612746,120,0.477,0.952,0.375,24,50,1610612766,106,0.406,0.778,0.303,20,44,1
11/6/2021,22100133,Final,1610612743,1610612745,2021,1610612743,95,0.404,0.824,0.225,19,45,1610612745,94,0.467,0.667,0.286,19,47,1
11/6/2021,22100134,Final,1610612748,1610612762,2021,1610612748,118,0.603,0.765,0.524,30,36,1610612762,115,0.518,0.737,0.333,26,31,1
11/6/2021,22100135,Final,1610612741,1610612755,2021,1610612741,105,0.402,0.8,0.241,20,46,1610612755,114,0.531,0.789,0.5,22,41,0
11/6/2021,22100136,Final,1610612742,1610612738,2021,1610612742,107,0.526,0.857,0.333,19,40,1610612738,104,0.488,0.688,0.29,20,36,1
11/6/2021,22100137,Final,1610612756,1610612737,2021,1610612756,121,0.511,0.81,0.326,26,42,1610612737,117,0.433,0.87,0.394,18,50,1
11/6/2021,22100138,Final,1610612757,1610612747,2021,1610612757,105,0.379,0.75,0.273,22,52,1610612747,90,0.344,0.792,0.281,20,59,1
11/5/2021,22100124,Final,1610612765,1610612751,2021,1610612765,90,0.379,0.722,0.324,17,44,1610612751,96,0.45,0.929,0.407,25,45,0
11/5/2021,22100125,Final,1610612753,1610612759,2021,1610612753,89,0.393,0.7,0.293,23,43,1610612759,102,0.444,0.889,0.316,23,48,0
11/5/2021,22100126,Final,1610612764,1610612763,2021,1610612764,115,0.583,0.538,0.4,34,53,1610612763,87,0.354,0.765,0.194,19,39,1
11/5/2021,22100127,Final,1610612761,1610612739,2021,1610612761,101,0.424,0.556,0.444,20,45,1610612739,102,0.458,0.842,0.333,22,39,0
11/5/2021,22100128,Final,1610612749,1610612752,2021,1610612749,98,0.402,0.762,0.372,19,37,1610612752,113,0.427,0.808,0.25,16,59,0
11/5/2021,22100129,Final,1610612750,1610612746,2021,1610612750,84,0.348,0.714,0.327,17,42,1610612746,104,0.409,0.813,0.214,18,62,0
11/5/2021,22100130,Final,1610612744,1610612740,2021,1610612744,126,0.516,0.857,0.4,36,49,1610612740,85,0.352,0.75,0.25,23,42,1
11/5/2021,22100131,Final,1610612757,1610612754,2021,1610612757,110,0.488,0.867,0.436,27,42,1610612754,106,0.489,0.6,0.333,28,40,1
11/5/2021,22100132,Final,1610612758,1610612766,2021,1610612758,140,0.552,0.846,0.5,29,56,1610612766,110,0.467,0.619,0.314,29,28,1
11/4/2021,22100119,Final,1610612765,1610612755,2021,1610612765,98,0.402,0.895,0.306,21,41,1610612755,109,0.494,0.682,0.375,22,49,0
11/4/2021,22100120,Final,1610612737,1610612762,2021,1610612737,98,0.427,0.808,0.25,18,32,1610612762,116,0.506,0.739,0.415,30,46,0
11/4/2021,22100121,Final,1610612748,1610612738,2021,1610612748,78,0.346,0.684,0.22,18,45,1610612738,95,0.397,0.85,0.39,16,46,0
11/4/2021,22100122,Final,1610612756,1610612745,2021,1610612756,123,0.473,0.913,0.452,29,46,1610612745,111,0.432,0.857,0.344,25,43,1
11/4/2021,22100123,Final,1610612747,1610612760,2021,1610612747,104,0.415,0.824,0.364,22,49,1610612760,107,0.425,0.692,0.366,23,50,0
11/3/2021,22100108,Final,1610612739,1610612757,2021,1610612739,107,0.527,0.778,0.5,29,43,1610612757,104,0.444,0.647,0.351,24,39,1
11/3/2021,22100109,Final,1610612754,1610612752,2021,1610612754,111,0.462,0.786,0.39,26,49,1610612752,98,0.414,0.778,0.208,23,46,1
11/3/2021,22100110,Final,1610612753,1610612738,2021,1610612753,79,0.321,0.8,0.209,15,46,1610612738,92,0.418,0.64,0.27,24,50,0
11/3/2021,22100111,Final,1610612755,1610612741,2021,1610612755,103,0.494,0.714,0.429,24,35,1610612741,98,0.463,0.889,0.286,19,47,1
11/3/2021,22100112,Final,1610612764,1610612761,2021,1610612764,100,0.436,0.8,0.25,19,44,1610612761,109,0.466,0.85,0.4,17,42,0
11/3/2021,22100113,Final,1610612751,1610612737,2021,1610612751,117,0.489,0.75,0.458,34,42,1610612737,108,0.436,0.867,0.371,23,52,1
11/3/2021,22100114,Final,1610612763,1610612743,2021,1610612763,108,0.519,0.571,0.471,28,36,1610612743,106,0.473,0.923,0.296,24,44,1
11/3/2021,22100115,Final,1610612750,1610612746,2021,1610612750,115,0.457,0.938,0.35,27,39,1610612746,126,0.603,0.917,0.583,33,35,0
11/3/2021,22100116,Final,1610612759,1610612742,2021,1610612759,108,0.489,0.75,0.333,25,40,1610612742,109,0.43,0.724,0.235,21,56,0
11/3/2021,22100117,Final,1610612744,1610612766,2021,1610612744,114,0.488,0.667,0.4,33,53,1610612766,92,0.374,0.737,0.278,18,49,1
11/3/2021,22100118,Final,1610612758,1610612740,2021,1610612758,112,0.525,0.818,0.333,27,37,1610612740,99,0.43,0.867,0.353,24,40,1
11/2/2021,22100103,Final,1610612765,1610612749,2021,1610612765,89,0.323,0.7,0.17,21,43,1610612749,117,0.5,0.762,0.459,28,52,0
11/2/2021,22100104,Final,1610612742,1610612748,2021,1610612742,110,0.44,0.71,0.333,17,41,1610612748,125,0.518,0.867,0.52,25,45,0
11/2/2021,22100105,Final,1610612762,1610612758,2021,1610612762,119,0.439,0.704,0.292,16,59,1610612758,113,0.452,0.708,0.387,24,38,1
11/2/2021,22100106,Final,1610612756,1610612740,2021,1610612756,112,0.524,0.944,0.346,32,42,1610612740,100,0.396,0.938,0.333,21,43,1
11/2/2021,22100107,Final,1610612747,1610612745,2021,1610612747,119,0.527,0.75,0.24,26,43,1610612745,117,0.527,0.417,0.381,27,38,1
11/1/2021,22100094,Final,1610612766,1610612739,2021,1610612766,110,0.416,0.733,0.385,27,46,1610612739,113,0.433,0.684,0.321,21,49,0
11/1/2021,22100095,Final,1610612754,1610612759,2021,1610612754,131,0.571,0.75,0.474,37,39,1610612759,118,0.528,0.714,0.5,34,36,1
11/1/2021,22100096,Final,1610612755,1610612757,2021,1610612755,113,0.518,0.875,0.361,34,34,1610612757,103,0.476,0.611,0.353,21,45,1
11/1/2021,22100097,Final,1610612737,1610612764,2021,1610612737,118,0.458,1,0.382,24,47,1610612764,111,0.477,1,0.333,27,36,1
11/1/2021,22100098,Final,1610612738,1610612741,2021,1610612738,114,0.438,0.75,0.455,20,38,1610612741,128,0.57,0.944,0.419,30,50,0
11/1/2021,22100099,Final,1610612752,1610612761,2021,1610612752,104,0.461,0.75,0.421,20,41,1610612761,113,0.434,0.929,0.333,24,48,0
11/1/2021,22100100,Final,1610612763,1610612743,2021,1610612763,106,0.454,0.714,0.382,20,55,1610612743,97,0.443,0.667,0.237,27,40,1
11/1/2021,22100101,Final,1610612750,1610612753,2021,1610612750,97,0.371,0.579,0.275,21,47,1610612753,115,0.451,0.8,0.395,21,51,0
11/1/2021,22100102,Final,1610612746,1610612760,2021,1610612746,99,0.38,0.737,0.357,18,51,1610612760,94,0.389,0.813,0.297,17,51,1
10/31/2021,22100089,Final,1610612742,1610612758,2021,1610612742,105,0.444,0.65,0.324,24,45,1610612758,99,0.396,0.8,0.194,20,56,1
10/31/2021,22100090,Final,1610612766,1610612757,2021,1610612766,125,0.517,0.619,0.476,36,44,1610612757,113,0.443,0.909,0.315,30,47,1
10/31/2021,22100091,Final,1610612749,1610612762,2021,1610612749,95,0.406,0.833,0.293,16,44,1610612762,107,0.467,0.926,0.324,13,44,0
10/31/2021,22100092,Final,1610612751,1610612765,2021,1610612751,117,0.653,0.625,0.52,30,41,1610612765,91,0.405,0.682,0.364,21,29,1
10/31/2021,22100093,Final,1610612747,1610612745,2021,1610612747,95,0.406,0.615,0.29,22,43,1610612745,85,0.421,0.517,0.214,18,55,1
10/30/2021,22100078,Final,1610612764,1610612738,2021,1610612764,115,0.365,0.806,0.278,19,62,1610612738,112,0.411,0.88,0.077,23,54,1
10/30/2021,22100079,Final,1610612765,1610612753,2021,1610612765,110,0.404,0.8,0.326,26,48,1610612753,103,0.437,0.733,0.5,21,46,1
10/30/2021,22100080,Final,1610612740,1610612752,2021,1610612740,117,0.457,0.917,0.333,30,43,1610612752,123,0.519,0.8,0.576,22,37,0
10/30/2021,22100081,Final,1610612754,1610612761,2021,1610612754,94,0.432,0.688,0.302,25,40,1610612761,97,0.424,0.667,0.344,18,48,0
10/30/2021,22100082,Final,1610612755,1610612737,2021,1610612755,122,0.535,0.947,0.316,24,37,1610612737,94,0.379,0.737,0.364,24,49,1
10/30/2021,22100083,Final,1610612741,1610612762,2021,1610612741,107,0.429,0.8,0.238,16,45,1610612762,99,0.38,0.947,0.289,15,54,1
10/30/2021,22100084,Final,1610612763,1610612748,2021,1610612763,103,0.386,0.905,0.32,26,32,1610612748,129,0.523,0.842,0.568,31,50,0
10/30/2021,22100085,Final,1610612749,1610612759,2021,1610612749,93,0.404,0.688,0.256,20,52,1610612759,102,0.411,0.708,0.226,28,49,0
10/30/2021,22100086,Final,1610612744,1610612760,2021,1610612744,103,0.424,0.5,0.389,30,56,1610612760,82,0.349,0.762,0.205,14,45,1
10/30/2021,22100087,Final,1610612750,1610612743,2021,1610612750,91,0.393,0.889,0.317,21,46,1610612743,93,0.409,0.75,0.243,24,48,0
10/30/2021,22100088,Final,1610612756,1610612739,2021,1610612756,101,0.464,0.63,0.231,27,52,1610612739,92,0.396,0.857,0.318,21,47,1
10/29/2021,22100071,Final,1610612761,1610612753,2021,1610612761,110,0.5,0.682,0.3,18,40,1610612753,109,0.471,0.688,0.471,24,46,1
10/29/2021,22100072,Final,1610612751,1610612754,2021,1610612751,105,0.447,0.756,0.231,20,50,1610612754,98,0.398,0.696,0.276,20,46,1
10/29/2021,22100073,Final,1610612748,1610612766,2021,1610612748,114,0.473,1,0.257,23,60,1610612766,99,0.389,0.727,0.351,21,37,1
10/29/2021,22100074,Final,1610612740,1610612758,2021,1610612740,109,0.429,0.64,0.265,18,49,1610612758,113,0.5,0.96,0.333,19,45,0
10/29/2021,22100075,Final,1610612743,1610612742,2021,1610612743,106,0.518,0.692,0.306,28,51,1610612742,75,0.295,0.778,0.216,14,36,1
10/29/2021,22100076,Final,1610612757,1610612746,2021,1610612757,111,0.418,0.625,0.463,21,63,1610612746,92,0.391,0.563,0.357,17,43,1
10/29/2021,22100077,Final,1610612747,1610612739,2021,1610612747,113,0.548,0.9,0.444,24,42,1610612739,101,0.425,0.682,0.353,28,36,1
10/28/2021,22100065,Final,1610612755,1610612765,2021,1610612755,110,0.5,0.917,0.444,22,46,1610612765,102,0.407,0.704,0.333,22,37,1
10/28/2021,22100066,Final,1610612764,1610612737,2021,1610612764,122,0.465,0.81,0.382,26,51,1610612737,111,0.545,0.643,0.286,26,43,1
10/28/2021,22100067,Final,1610612741,1610612752,2021,1610612741,103,0.429,0.909,0.344,25,37,1610612752,104,0.459,0.75,0.379,16,49,0
10/28/2021,22100068,Final,1610612745,1610612762,2021,1610612745,91,0.326,0.87,0.205,15,41,1610612762,122,0.482,0.8,0.348,24,58,0
10/28/2021,22100069,Final,1610612742,1610612759,2021,1610612742,104,0.461,0.308,0.4,18,45,1610612759,99,0.443,0.6,0.4,21,48,1
10/28/2021,22100070,Final,1610612744,1610612763,2021,1610612744,101,0.433,0.75,0.35,29,48,1610612763,104,0.402,1,0.25,25,51,0
10/27/2021,22100055,Final,1610612753,1610612766,2021,1610612753,111,0.489,0.769,0.375,22,33,1610612766,120,0.518,0.833,0.467,22,40,0
10/27/2021,22100056,Final,1610612738,1610612764,2021,1610612738,107,0.435,0.821,0.345,18,37,1610612764,116,0.512,0.724,0.36,18,47,0
10/27/2021,22100057,Final,1610612751,1610612748,2021,1610612751,93,0.388,0.929,0.326,21,42,1610612748,106,0.396,0.846,0.276,21,62,0
10/27/2021,22100058,Final,1610612761,1610612754,2021,1610612761,118,0.46,0.632,0.467,22,41,1610612754,100,0.481,0.824,0.345,19,40,1
10/27/2021,22100059,Final,1610612740,1610612737,2021,1610612740,99,0.43,0.889,0.306,24,44,1610612737,102,0.417,0.824,0.267,21,55,0
10/27/2021,22100060,Final,1610612749,1610612750,2021,1610612749,108,0.411,0.762,0.275,22,43,1610612750,113,0.473,0.824,0.289,29,49,0
10/27/2021,22100061,Final,1610612760,1610612747,2021,1610612760,123,0.5,0.759,0.405,21,42,1610612747,115,0.5,0.857,0.314,29,40,1
10/27/2021,22100062,Final,1610612756,1610612758,2021,1610612756,107,0.452,0.708,0.273,23,56,1610612758,110,0.442,0.733,0.395,28,40,0
10/27/2021,22100063,Final,1610612757,1610612763,2021,1610612757,116,0.464,0.742,0.417,22,48,1610612763,96,0.365,0.474,0.34,27,50,1
10/27/2021,22100064,Final,1610612746,1610612739,2021,1610612746,79,0.356,0.615,0.22,19,36,1610612739,92,0.407,0.852,0.15,12,57,0
10/26/2021,22100050,Final,1610612752,1610612755,2021,1610612752,112,0.471,0.933,0.432,24,45,1610612755,99,0.439,0.882,0.293,24,40,1
10/26/2021,22100051,Final,1610612760,1610612744,2021,1610612760,98,0.419,0.824,0.353,19,42,1610612744,106,0.47,0.778,0.35,30,46,0
10/26/2021,22100052,Final,1610612742,1610612745,2021,1610612742,116,0.462,0.72,0.279,25,50,1610612745,106,0.419,0.692,0.41,24,49,1
10/26/2021,22100053,Final,1610612759,1610612747,2021,1610612759,121,0.444,0.545,0.361,33,59,1610612747,125,0.476,0.773,0.267,20,56,0
10/26/2021,22100054,Final,1610612762,1610612743,2021,1610612762,122,0.518,0.759,0.308,20,41,1610612743,110,0.506,0.667,0.357,19,35,1
10/25/2021,22100041,Final,1610612766,1610612738,2021,1610612766,129,0.447,0.643,0.432,26,52,1610612738,140,0.495,0.84,0.38,33,53,0
10/25/2021,22100042,Final,1610612754,1610612749,2021,1610612754,109,0.444,0.882,0.389,23,47,1610612749,119,0.482,0.839,0.344,24,42,0
10/25/2021,22100043,Final,1610612737,1610612765,2021,1610612737,122,0.511,0.857,0.375,24,49,1610612765,104,0.44,0.833,0.273,26,36,1
10/25/2021,22100044,Final,1610612751,1610612764,2021,1610612751,104,0.426,0.824,0.286,23,54,1610612764,90,0.347,0.75,0.231,16,53,1
10/25/2021,22100045,Final,1610612748,1610612753,2021,1610612748,107,0.471,1,0.222,28,42,1610612753,90,0.407,0.632,0.273,21,39,1
10/25/2021,22100046,Final,1610612761,1610612741,2021,1610612761,108,0.482,0.8,0.4,27,47,1610612741,111,0.481,0.955,0.444,24,29,0
10/25/2021,22100047,Final,1610612750,1610612740,2021,1610612750,98,0.344,0.778,0.3,20,41,1610612740,107,0.448,0.826,0.333,19,60,0
10/25/2021,22100048,Final,1610612743,1610612739,2021,1610612743,87,0.407,0.667,0.237,21,47,1610612739,99,0.463,0.8,0.28,26,49,0
